r1bqkb1r/pppp1pp1/2n5/4n2p/2P1P3/6PP/PP2BP2/RNBQK1NR b KQkq -,h5h4 g3g4 g7g5 b1c3 f8b4 c1d2 b4c3 d2c3 d7d6 g1f3
r4rk1/p2nqppp/1pn1b3/2p5/N2pP3/PP1P1NP1/5PBP/R2Q1RK1 b - -,b6b5 a4b2 g7g5 a3a4 a7a6 e4e5 a8c8 h2h3 e6d5 a4b5
rn1qkb1r/1b3ppp/4pn2/1Npp4/3P1B2/4PN2/PPP2PPP/R2Q1RK1 b kq -,b8a6 c2c3 c5c4 b2b3 c4b3 a2b3 f8e7 f3e5 e8h8 d1e2
8/3k2p1/4pp1p/3n4/6P1/5PK1/7P/R7 b - -,d7e8 f3f4 e8f7 a1a7 f7f8 g3f3 d5e7 g4g5 h6g5 f4g5
r2qrbk1/pbpn1p1p/1p1p2p1/6B1/3P2n1/2P2NN1/PPB2PPP/R2QR1K1 b - -,g4f6 d1d2 f8g7 h2h4 h7h5 f3h2 e8e1 a1e1 d7f8 c2a4
8/8/7R/5b2/6k1/3r4/5P2/2K5 b - -,
r4rk1/pp4p1/2n5/2qpNb2/2P1nB2/6P1/PP2Q1BP/R4R1K b - -,c6e5 c4d5 a8e8 e2e3 c5e3 f4e3 e5d3 f1f3 e4d6 b2b3
4k3/4bpp1/2b1pn1p/8/2BPP3/1p1NKP2/3B2PP/8 b - -,f6d7 c4b3 e7g5 f3f4 g5e7 b3c2 g7g5 g2g3 d7b6 d3e5
rn1qk2r/pp1b1p2/4p3/2PpP2p/1b4pP/2N3N1/PPPQ1PP1/2KR1B1R b kq -,b4c3 d2c3 b8c6 f1b5 d8c7 b5c6 d7c6 g3e2 e8a8 f2f3
rn2k1nr/1bpqppb1/3p2p1/p6p/PpBP1N1P/4BP1N/1PPQ2P1/2KR3R b kq -,g8h6 h3g5 d6d5 c4b3 b8a6 g2g4 h5g4 h4h5 d7f5 h1g1
8/8/p7/8/bPP2Kp1/P5R1/5k2/8 b - -,f2e2 g3g4 e2d3 f4e5 d3c2 c4c5 c2b3 g4g3 b3c4 e5d6
r1b1kb1r/ppp2ppp/2npq3/8/3P4/5N2/PP2BPPP/RNBQK2R b KQkq -,d6d5 e1h1 c8d7 f1e1 e8a8 b1c3 f8d6 c3b5 d6b4 c1d2
5k2/1p3p2/p7/8/2P5/1P1r2NP/P2p1P2/3R1K2 b - -,d3d8 f1e2 d8e8 e2f3 e8d8 g3f1 d8d6 d1d2 d6f6 f3e2
1r4k1/5ppp/p2Q1nb1/8/P4P2/4R1PP/1P1R2B1/6K1 b - -,d3d8 f1e2 d8e8 e2f3 e8d8 g3f1 d8d6 d1d2 d6f6 f3e2
r1bq1r2/1p1p1Pk1/p1n1pN1p/8/8/1N1Bb3/PPP3PP/4R2K b - -,d8f6 e1e3 c6e5 b3d2 f6f4 d2f1 g7f7 e3e4 f4g5 h2h4
r1bqk2r/p2nbppp/2n1p3/2ppP3/3P4/2PB1N2/P4PPP/RNBQR1K1 b kq -,d8a5 d3c2 a8b8 e1e3 a5b6 a2a4 e8h8 b1a3 a7a6 e3e1
r2qkb1r/pp1b1ppp/1n2p3/2ppP3/5P2/PPN2Q2/1BPP2PP/2KR1B1R b kq -,d5d4 c3e4 d8c7 c2c4 d7c6 f1d3 b6d7 h2h4 e8a8 f3e2
r4rk1/p2nqppp/2n1b3/1pp5/3pP3/PP1P1NP1/1N3PBP/R2Q1RK1 b - -,g7g5 d1d2 h7h6 e4e5 a8c8 a3a4 a7a6 f1e1 e6d5 h2h4
r2qrbk1/pb1n1ppp/1pp2n2/3p1N2/3P4/1PNBP3/PB3PPP/2RQ1RK1 b - -,g7g6 f5h4 f8d6 h4f3 f6e4 a2a4 a7a5 c1c2 a8c8 c3e2
r1b1kb1r/ppp2ppp/3pq3/8/3N4/8/PP2BPPP/RNBQK2R b KQkq -,e6f6 e1h1 d6d5 b1c3 c7c6 f1e1 f8d6 e2h5 e8f8 c1e3
r3kb1r/2pq2pp/1pbpnp2/p2N1N2/P2BP3/8/1PP1QPPP/R4RK1 b kq -,f8e7 d4b6 e7d8 b6e3 c6a4 a1a3 a4c6 f1a1 e8h8 a3a5
1r2r1k1/p2b1pp1/2p2n2/3pq2p/3Q4/1PN1P2P/P3BPP1/2RR2K1 b - -,e5d4 d1d4 c6c5 d4d2 d7e6 c3b5 e8e7 d2c2 f6e4 b5c3
2r1kb1r/pp3ppp/8/1p2P3/5P2/2P1B3/bP5P/2KR3R b - -,g7g6 c1c2 a2e6 e3a7 f8e7 h1g1 b5b4 a7d4 h8g8 d1a1
r1bk3r/1ppqnB2/1b1p1n1p/p3p1p1/PPN1P3/1QPP1NB1/5PPP/R3K2R b KQ -,e7c6 c4b6 c7b6 b4b5 h8f8 f7c4 c6e7 e1a1 d8c7 d3d4
rn2k2r/pp1b1p2/4p3/q1PpP1Qp/1b4pP/2N3N1/PPP2PP1/2KR1B1R b kq -,b4c5 g3h5 d5d4 h5f6 e8d8 c3e4 a5a2 e4c5 a2a1 c1d2
2rq1rk1/pR1bpp1p/2nb2p1/8/4N3/5NP1/3QPPBP/5RK1 b - -,f7f6 e4d6 e7d6 f3d4 c6d4 d2d4 c8c7 g2d5 g8h8 f1b1
3k4/5R2/3P4/7r/5p2/8/1K6/8 b - -,
8/8/8/pP6/b1P2Kp1/P5R1/5k2/8 b - -,f2f1 g3g4 f1e2 b5b6 e2d3 b6b7 a4c6 b7b8q a5a4 f4e5
rnbq1rk1/ppp2ppp/4pn2/3p4/3P1B2/P1P2N1P/P3PPP1/R2QKB1R b KQ -,c7c5 f3d2 b8d7 e2e3 d8a5 f1e2 b7b6 e1h1 c8a6 e2a6
3qr1k1/r4p1p/p2B2p1/2Q5/p7/5N2/1b2BPPP/4R1K1 b - -,a7a8 g1f1 a4a3 e2c4 e8e1 f1e1 a8c8 c4f7 g8f7 c5d5
r1bq1rk1/pp2bppp/2n2n2/2p1p3/P1BpP3/3P1NN1/1PP2PPP/R1BQ1RK1 b - -,a7a6 c2c3 e7d6 c3d4 e5d4 c1g5 c8g4 h2h3 g4e6 c4e6
r1b1kb1r/ppp2ppp/3p4/3q4/3N4/8/PP2BPPP/RNBQ1RK1 b kq -,c7c5 d4b5 d5d1 f1d1 c8e6 b1c3 f8e7 c3d5 e6d5 b5c7
r3kb1r/2pq2pp/1pbp1p2/p2N4/P2NP3/8/1PP1QPPP/R4RK1 b kq -,c6d5 e4d5 e8f7 d4c6 h7h5 a1e1 f7g8 h2h3 h5h4 e2c4
r7/ppkq1p2/2p2b1Q/2BppP2/4P3/3P1P1P/PPP1K3/6R1 b - -,f6e7 c5e3 a8f8 h3h4 c7b8 h6g7 d7d6 h4h5 e7f6 g7h7
2R5/p3rpk1/6p1/2pB3p/2Pn1P2/P6P/6P1/7K b - -,h5h4 h1h2 d4e2 c8c5 e2f4 c5a5 e7c7 d5f3 f4e6 h2g1
8/3Q2k1/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,g7g8 d7e6 g8h7 e6f7 h7h8 f7h5 h8g7 h5g5 g7h7 g5d2
5q1k/7p/p4r1P/1p1r1ppQ/3p4/P2B4/1PP3P1/1K5R b - -,g5g4 h5g5 f6g6 g5d2 g6e6 b1a2 d5d6 d2b4 d6d8 b4d2
r6r/p4p2/1pp1pkp1/3p4/N6P/1P4R1/P1P2P2/1K5R b - -,h8h5 a4c3 f6e7 g3h3 a8h8 f2f4 f7f6 c3e2 g6g5 f4g5
8/2R3pk/p3p2p/8/3p4/4q2P/P5K1/2R5 b - -,d4d3 c1f1 e3e4 g2g1 e4d4 g1g2 d3d2 c7f7 d2d1q f1d1
r3kb1r/1bpq2pp/1p1pNp2/p2N4/P3P3/8/1PP1QPPP/R4RK1 b kq -,a8a7 e6c7 e8f7 c7b5 b7a6 d5b6 d7b7 e2c4 f7g6 b6d5
2kr3r/ppp2pp1/2nb3p/8/4q3/P3BN1P/1PP1QPP1/R4RK1 b - -,g7g5 f1e1 h8e8 a1d1 a7a6 c2c4 f7f5 e2f1 e4c2 d1d2
6k1/4Q3/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,e1e2 c2c1 e2e1 c1c2 e1c3 c2b1 c3d3 b1b2 d3c3 b2b1
r1b1kb1r/ppp2ppp/3p4/8/3Q4/8/PP2BPPP/RNB2RK1 b kq -,c8e6 g1h1 f8e7 d4g7 e8a8 g7d4 c7c5 d4d3 e7f6 b1c3
r1bqk2r/pppn1pp1/2n1p2p/3pP2Q/5B2/2PBP3/PP1N1PPP/R3K2R b KQkq -,d8e7 d2f3 b7b6 d3b5 c8b7 f3d4 c6a5 b2b4 a5c4 e3e4
r3kb1r/pp2pppp/5n2/qQ1p1b2/3P1B2/1PN1P3/P4PPP/R3K1NR b KQkq -,f6d7 b5a5 e7e6 c3b5 b7b6 a5a4 a8c8 b5d6 f8d6 f4d6
rn2k2r/pp1b1p2/4p3/q1PpP1QN/6pP/2b5/PPP2PP1/2KR1B1R b kq -,d5d4 h5f6 e8d8 b2c3 d4c3 f6e4 d8c7 d1d3 d7b5 g5e7
rn2k2r/ppp4p/3q1P2/3P1bBn/3Q3P/8/PPP1B3/R3K2R b KQkq -,c7c5 e2h5 e8d7 d4a4 d7c8 e1a1 h7h6 g5d2 b7b5 a4b5
2n5/5k2/2p1p1p1/p1p1P1p1/P1Pp2P1/1P3P1P/4BK2/8 b - -,
2r1k2r/pp3ppp/8/1pB1P3/5P2/2P5/bP5P/2KR3R b - -,c8c5 h2h4 e8e7 d1g1 a2d5 h1h2 b5b4 g1g7 b4c3 b2b4
5q1k/7p/p4r1P/1p1r1pQ1/3p2p1/P2B4/1PP3P1/1K5R b - -,f6g6 g5d2 g6e6 b1a2 d5d6 d2b4 f8f7 g2g3 e6h6 b2b3
r2qkb1r/ppp2p2/2npb2p/4P1p1/2B1Q3/2P2N2/PP3PPP/RNB1K2R b KQkq -,h8g8 c4e6 f7e6 e5d6 d8d6 c1e3 e8a8 b1d2 g5g4 f3d4
8/2R3pk/p3p2p/8/8/3pq2P/P5K1/5R2 b - -,e3e4 f1f3 d3d2 c7d7 e4e2 f3f2 d2d1q d7d1 e2d1 g2g3
r2qr1k1/5p1p/p2B2p1/8/pQ6/5N2/1b2BPPP/4R1K1 b - -,a4a3 e2c4 e8e1 f3e1 a8c8 d6f4 d8f6 f4d2 a6a5 b4b3
4Q1k1/8/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,g8g7 e8e7 g7h8 e7f8 h8h7 f8f7 h7h8 f7h5 h8g7 h5g5
r1bqkb1r/1p1n1ppp/p2p4/3Pp3/P7/2NB4/1PP2PPP/R1BQK2R b KQkq -,
4r1k1/p6q/1p3Q2/2nP1pB1/5P2/2P1P3/P4KP1/1B1b4 b - -,e8f8 f6d6 h7f7 g5e7 f8e8 e7g5 d1g4 d6c6 g4h5 b1c2
2r5/1p1k1pp1/p2Np3/3pPn1p/3P3P/PP3N2/2n2PP1/5RK1 b - -,f5d6 e5d6 f7f6 a3a4 c2b4 g2g3 c8c3 g1g2 c3b3 f3g1
8/5k1p/1p2p3/3pP3/nRr2pPP/3N1P2/5K2/8 b - -,a4c5 d3c5 c4b4 c5b7 b4b2 f2e1 f7e7 h4h5 b2b3 e1f2
r2qkb1r/1p1b1ppp/pn2p3/2ppP3/5PP1/PPN2Q2/1BPP3P/2KR1B1R b kq -,d5d4 c3e4 d7c6 c2c4 b6d7 c1b1 d8b6 b1a2 e8a8 f1g2
3r4/pp1rk1pp/n3pp2/8/2RN1P2/4P3/PP2K1PP/2R5 b - -,a6b8 a2a4 h7h6 h2h4 e6e5 f4e5 f6e5 d4f3 b8c6 b2b4
r3kb1r/pp2pppp/5n2/1N1p1b2/3P1B2/1P2P3/P4PPP/R3K1NR b KQkq -,e7e5 d4e5 f8b4 e1e2 f6e4 g1f3 e8h8 f3d4 f5d7 a1c1
8/8/8/5b2/6k1/5r2/5P1R/2K5 b - -,
8/4Q1k1/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,g7h8 e7f6 h8h7 f6f7 h7h8 f7h5 h8g7 h5g5 g7h7 g5d2
r1bqk2r/1p3pp1/p3pb1p/n2p4/P1PN4/4P1P1/1PQNBPP1/R4RK1 b kq -,a5c6 d2f3 c6d4 e3d4 d5c4 e2c4 c8d7 d4d5 e6d5 c4d5
r2q1rk1/1pp1bpp1/1pnp2bp/4p3/2P1P1P1/P2PBN1P/1P3PB1/R2Q1RK1 b - -,d8c8 b2b4 c6d8 g1h2 d8e6 h3h4 h6h5 g4g5 c8e8 a3a4
8/4nk2/2p1p1p1/p1p1P1p1/P1Pp2P1/1P3PKP/4B3/8 b - -,f7g7 e2d3 g7h6 d3e4 h6h7 f3f4 h7h6 f4g5 h6g5 h3h4
8/4n3/4P2p/1k4p1/7P/1K3p2/5N2/8 b - -,g5h4 b3c3 b5c5 c3d3 c5d5 d3e3 d5e6 e3f3 e6f5 f2g4
8/2R3pk/p3p2p/8/4q3/3p1R1P/P5K1/8 b - -,d3d2 c7d7 d2d1q d7d1 e4c2 g2g3 c2d1 f3f2 d1d6 g3g2
r2qkb1r/pp1nnppp/2p1p3/3pPb2/3P4/1P3N2/P1PNBPPP/R1BQK2R b KQkq -,c6c5 c1b2 e7c6 e1h1 f8e7 c2c4 e8h8 a1c1 a8c8 c4d5
5Q1k/8/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,h8h7 f8f5 h7h8 f5h5 h8g7 h5g5 g7f8 g5d2 e1h4 c2b2
8/8/8/pPP5/5Kp1/P5R1/2b2k2/8 b - -,h8h7 f8f5 h7h8 f5h5 h8g7 h5g5 g7f8 g5d2 e1h4 c2b2
r3kb1r/1pqb1ppp/pn2p3/2ppP3/5PP1/PPN2Q2/1BPP2BP/2KR3R b kq -,d5d4 c3e4 d7c6 f3f2 f8e7 c1b1 e8a8 h2h4 c8b8 h4h5
8/8/1p2pb2/1kp1p1p1/P3P1P1/1PK2N2/5P2/8 b - -,b5a6 c3c4 a6a5 f3e1 f6e7 e1d3 e7d6 d3c1 d6e7 c1e2
2r5/1p1k1pp1/p2Pp3/3p3p/3P3P/PP3N2/2n2PP1/5RK1 b - -,f7f6 g1h2 c2a3 f3g1 a3b5 g1e2 d7d6 e2f4 d6e7 f1d1
8/p3rpk1/6p1/R2B4/2P2P1p/P6P/4n1P1/7K b - -,e2f4 h1h2 e7c7 d5f3 f4d3 a5d5 d3b2 c4c5 b2c4 c5c6
8/8/7R/5b2/6k1/5r2/3K1P2/8 b - -,
8/5Q1k/3p4/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,h7h8 f7h5 h8g7 h5g5 g7h7 g5d2 e1h1 c2b2 h7g6 e2d1
8/1n4R1/1P6/5k2/P5p1/3p2Pp/4p3/4K3 b - -,h3h2 g7h7 f5e4 e1f2 e4d4 h7h2 b7d6 b6b7 d6b7 h2h8
8/3R2pk/p3p2p/8/4q3/5R1P/P2p2K1/8 b - -,d2d1r d7d1 e4c2 g2g3 c2d1 f3f2 d1d6 g3g2 d6d5 g2g1
4k3/4bpp1/B3pn1p/8/3PP3/2N1KP2/6PP/8 b - -,e7d8 e3d3 d8a5 a6c4 f6g8 c3a4 a5e1 d3e2 e1a5 a4c5
4k2r/pp3ppp/8/1pr1P3/5P2/2P5/bP5P/2KRR3 b - -,a2e6 d1d4 e8e7 e1d1 h8c8 c1d2 c5c4 d2e3 b5b4 c3b4
7k/8/3p1Q2/3Pp3/p2pP1P1/3P4/2K1B3/4q3 b - -,h8g8 f6g5 g8h7 g5d2 e1h4 c2b2 h4d8 e2d1 d8c8 b2a3
5k2/1p3p2/p7/5p2/2Pr1P2/1P2N2P/P2p1PK1/3R4 b - -,f7f6 g2f3 f8f7 e3f5 d4d3 f5e3 d3d8 f3e2 d8h8 d1d2
r2qkb1r/ppp2p2/2n1b2p/3BP1p1/4Q3/2P2N2/PP3PPP/RNB1K2R b KQkq -,f7f5 d5c6 b7c6 e4c6 e8f7 e1h1 e6d5 c6b5 d5f3 g2f3
rnb1kb1r/pp2qppp/2pp1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQR1K1 b kq -,a7a6 c2c3 c8g4 b1d2 e7c7 h2h3 g4h5 d2f1 b8d7 c4b3
r1bk3r/bppqnB2/3p1n1p/p3N1p1/PP2P3/1QPP1NB1/5PPP/R3K2R b KQ -,d6e5 f3e5 d7d6 f7c4 d6e5 g3e5 a7f2 e1f2 f6g4 f2e1
2B3k1/1p3p2/1B1b4/p5p1/2b2P2/6K1/6PP/2R5 b - -,d6f4 g3g4 f4c1 b6a5 c4e6 c8e6 f7e6 h2h4 g5h4 g4h4
8/8/3K4/7p/4pk2/5p2/7P/R7 b - -,f3f2 a1a7 f4f3 a7f7 f3g2 d6d5 e4e3 f7e7 f2f1q e7e3
rnbqkbnr/pp3ppp/2p5/3P4/2B2p2/5Q2/PPPP2PP/RNB1K1NR b KQkq -,g8f6 b1c3 f8d6 f3e2 d6e7 g1f3 c6d5 c4b3 c8g4 d2d3
r1bqkb1r/1p1n1ppp/p2p4/3Pp3/8/N2B4/PPPB1PPP/R2QK2R b KQkq -,
8/8/7R/5b2/6k1/4K3/5r2/8 b - -,
8/5k1p/1p2p3/2npP3/2R2pPP/3N1P2/5K2/8 b - -,c5d3 f2e2 d5c4 e2d2 d3e5 d2c3 b6b5 c3d4 e5f3 d4e4
rnb1kb1r/ppq2ppp/2pp1n2/4P3/2B1P3/5N2/PPP2PPP/RNBQR1K1 b kq -,b7b5 e5d6 c7d6 d1d6 f8d6 e4e5 b5c4 e5f6 e8f8 b1d2
r2q2k1/1bp1R2p/1r1p1pnN/3P2Pp/pP3P2/8/2PQ2B1/3R2K1 b - -,g8h8 h6f7 h8g8 f7d8 a8d8 d2e3 d8f8 e3e6 g8h8 e7e8
8/3R2pk/p3p2p/8/8/5RKP/P2pq3/8 b - -,d2d1q d7d1 e2d1 f3f2 d1d3 g3h2 d3d6 h2g2 d6d5 g2g1
r1bqk2r/1p1nbppp/p2p4/3Pp3/2N5/3B4/PPPB1PPP/R2QK2R b KQkq -,
2rq1rk1/pR1bpp1p/2nb2p1/8/4N3/5NP1/1Q2PPBP/3R2K1 b - -,d7f5 d1d6 e7d6 e4f6 g8h8 f6d7 h8g8 d7f8 c6e5 f8h7
5k2/1p6/p4p2/5p2/2Pr1P2/1P2NK1P/P2p1P2/3R4 b - -,d4d3 h3h4 f8f7 h4h5 d3d8 e3f5 f7e6 f5e3 d8h8 d1d2
8/R7/3K4/7p/4p3/4kp2/7P/8 b - -,
2kr3r/ppp2pp1/2nb2qp/8/3N4/P3B2P/1PP1QPP1/R4RK1 b - -,
6k1/2Q3p1/3n1p1p/1P1q4/P4P2/7P/6PK/2B5 b - -,g8h7 b5b6 d5d3 c7d8 h6h5 d8d7 h5h4 d7g4 d3b3 g4h4
rn1qk2r/pp2bppp/2pp1n2/3P1b2/2PQp3/P1N3P1/1P2PPBP/R1B1K1NR b KQkq -,b8a6 c3e4 f6e4 g2e4 e7f6 d4e3 f5e4 e3e4 d8e7 e4e7
8/8/2P5/pP3b2/5Kp1/P5R1/5k2/8 b - -,b8a6 c3e4 f6e4 g2e4 e7f6 d4e3 f5e4 e3e4 d8e7 e4e7
r1b1k2r/ppp1Bppp/2np2q1/8/2B1P3/1Q3N2/PP3PPP/R3K2R b KQkq -,c8d7 e7g5 c6a5 b3c3 a5c4 c3c4 f7f6 g5f4 g6g2 e1e2
r1bqk2r/1p3pp1/p4b1p/n2pp3/P1P5/1N2P1P1/1PQNBPP1/R4RK1 b kq -,a5c4 d2c4 d5c4 e2c4 e8h8 b3c5 f6e7 f1d1 d8e8 c4d5
7Q/3k4/4p3/p1Pp1q2/Pp1K4/1P2P3/3B2P1/r7 b - -,a5c4 d2c4 d5c4 e2c4 e8h8 b3c5 f6e7 f1d1 d8e8 c4d5
r1bqkb1r/ppppnpp1/2n4p/1B6/3pP2B/5N2/PPP2PPP/RN1QK2R b KQkq -,g7g5 h4g3 f8g7 e1h1 e8h8 f1e1 a7a6 b5c6 d7c6 h2h4
rnbqk2r/ppp2ppp/4pn2/8/1bpPP3/P1N5/1P2NPPP/R1BQKB1R b KQkq -,b4a5 e2g3 b8c6 c1e3 b7b5 f1e2 e8h8 e1h1 a7a6 a3a4
2B3k1/1p3p2/1B6/p5p1/2b2bK1/8/6PP/2R5 b - -,f4c1 b6a5 c4e6 c8e6 f7e6 h2h4 g5h4 g4h4 g8f7 h4g4
7r/pp2kppp/8/1pr1PP2/8/2P5/bP5P/2KRR3 b - -,c5d5 c1c2 h8d8 d1d4 d5d4 c3d4 a2d5 e1a1 d8c8 c2d2
r2q4/ppk2p1Q/2p2b2/2BppP2/4P3/3P1P1P/PPP1K3/6R1 b - -,d8d7 g1g8 a8e8 g8e8 d7e8 h7h6 f6e7 c5f2 d5e4 f3e4
r1bqkb1r/3n1ppp/p3pn2/1Bpp4/3P1B2/2N1PN2/PPP2PPP/R2Q1RK1 b kq -,d8b6 b5e2 c5d4 e3d4 c8b7 a2a3 b7c6 b2b4 f8e7 f1e1
8/5k1p/1p2p3/3pP3/2R2pPP/3n1P2/4K3/8 b - -,d5c4 g4g5 b6b5 e2d2 d3e5 d2c2 f7g6 c2d2 b5b4 d2c2
5k2/1p6/p4p2/5p2/2P2P2/1P1rN2P/P2pKP2/3R4 b - -,d3d8 e3f5 f8f7 f5e3 d8h8 d1d2 f7e8 d2d6 e8e7 c4c5
1r2r1k1/p2b1pp1/2pq1n2/3p3p/8/2NBP2P/PP1Q1PP1/2RR2K1 b - -,d6e5 b2b3 e5g5 e3e4 g5d2 d1d2 g8f8 f2f3 g7g5 d3a6
rn1qk1nr/1bp1ppb1/3p2p1/p2N3p/Pp1PP2P/4BP1N/1PPQ2P1/R3KB1R b KQkq -,b7d5 e4d5 g8f6 h3f4 e8f8 f1d3 f8g8 g2g4 c7c6 g4h5
r1bk3r/bppqnB2/5n1p/p3N1p1/PP2P3/1QPP2B1/5PPP/R3K2R b KQ -,d7d6 f7c4 d6b6 e5f7 d8e8 f7h8 e8f8 b4a5 b6b3 c4b3
8/8/8/4K2p/4p1k1/5p2/7P/R7 b - -,e4e3 e5e4 g4g5 e4e3 g5f6 e3f3 f6e7 f3e3 e7d8 e3f4
r1bq1rk1/ppp1bppp/7B/3pP3/P7/6Q1/1PP2PPP/RN3RK1 b - -,c8g4 g3g4 g7g5 h6f8 d8f8 b1d2 f7f5 e5f6 f8f6 a1e1
r3k2r/3q1ppp/p2bpn2/P2p4/QB1P4/4PP2/1P3P1P/R3KB1R b KQkq -,d6e7 e1d1 d7a4 a1a4 e8d7 b4c5 g7g5 f1e2 h7h5 a4b4
2b5/8/1PP5/p7/5Kp1/P5R1/5k2/8 b - -,d6e7 e1d1 d7a4 a1a4 e8d7 b4c5 g7g5 f1e2 h7h5 a4b4
r2qrnk1/ppp2pbp/3p1np1/5b2/PPPPp3/2N1P3/1BQNBPPP/R4RK1 b - -,a8b8 a4a5 a7a6 f1b1 h7h5 d2f1 h5h4 h2h3 f8e6 f1h2
2b5/6pk/p6p/1p1Np2q/2pnP3/P3Q2P/1P3P1K/7R b - -,c8e6 h2g2 h5f7 h1g1 a6a5 f2f3 f7d7 h3h4 d7d8 e3e1
3r3k/ppp3pp/2n2r2/8/5N2/3pP2P/PP3RP1/R5K1 b - -,c6e5 e3e4 c7c6 b2b3 b7b5 a1d1 h8g8 f4h5 f6f8 f2f8
r1bqkb1r/3n1ppp/4pn2/1Npp4/3P1B2/4PN2/PPP2PPP/R2Q1RK1 b kq -,a8a4 b2b3 a4a6 b5c7 e8e7 d4c5 d7c5 f3d4 a6d6 a2a4
r1b1kb1r/1p2pppp/p4n2/q2p4/3P1B2/1PNQP3/P3NPPP/R3K2R b KQkq -,e7e6 e1h1 c8d7 f2f3 f6h5 f4g5 a8c8 a2a3 f8d6 f1c1
8/p3rpk1/6p1/2RB4/2Pn1P1p/P6P/6P1/7K b - -,e7e1 h1h2 d4f5 g2g3 h4g3 h2g2 e1e2 g2f1 e2a2 f1e1
5r1k/ppp3qp/n5b1/2pP4/2P1B3/P1N1Q1RP/1P3r2/2K3R1 b - -,f2f6 e4g6 f6g6 g3g6 h7g6 c3e4 f8f5 c1b1 f5e5 g1g4
1rr4k/5pq1/bnn1p3/2pPP2P/p6Q/3P1NP1/P4P2/2R1RBK1 b - -,b6d5 c1c5 c6e7 c5c8 b8c8 h4a4 a6b7 a4h4 e7f5 h4g5
r1bq1b1r/ppppnkp1/7p/3Pp3/4N3/5Q2/PPP2PPP/RNB1K2R b KQ -,f7e8 f3h5 g7g6 h5e5 h8g8 d5d6 f8g7 d6e7 g7e5 e7d8r
r2qrnk1/ppp2pb1/3p1np1/P4b1p/1PPPp3/2N1P3/1BQNBPPP/R4RK1 b - -,h5h4 a5a6 b7b6 h2h3 d8d7 d4d5 f5h3 g2h3 d7h3
rnbqk2r/1p3ppp/p3pn2/2pp4/3P1BP1/P1P1P3/2P2PBP/R2QK1NR b KQkq -,c5d4 c3d4 b8c6 g4g5 f6e4 g1e2 e8h8 h2h4 f7f6 g2e4
2r2rk1/1pq3pp/p2bp3/3b1p2/P2N4/4BP1P/1PP1Q1P1/R2R2K1 b - -,d6e5 a1c1 f8e8 g1h1 e5d4 d1d4 d5c6 c1e1 e6e5 e2c4
r2q1k2/1bp2R1p/1r1p1pnN/3P2Pp/pP3P2/8/2PQ2B1/3R2K1 b - -,g8h8 g1h1 f5f4 e3g1 e6e5 d4b5 d5f3 e2f3 a6b5 a4b5
r3k2r/1pqb1pb1/4P1pp/p2p1n2/2n2B1P/2P2N2/PPB2PP1/R1Q1R1K1 b kq -,c7d8 e6d7 e8d7 c2f5 g6f5 b2b3 c4d6 c1d2 d7c6 f3e5
2b5/6pk/p6p/1p1Np2q/2p1P3/P3Qn1P/1P3PK1/7R b - -,f3g5 f2f4 e5f4 d5f4 h5e8 h1e1 c8b7 e3d4 g5e4 g2h2
8/p3kp2/1pr1pn2/4p1pp/2P1P3/1PN1KPP1/P2R4/8 b - -,g5g4 d2d1 g4f3 e3f3 f6d7 d1c1 c6c8 c1h1 c8h8 f3e2
5rkR/8/4b3/1p2B1p1/1Pq1Pp2/3pQ3/8/6K1 b - -,g8f7 e3a7 f7e8 a7g7 f8h8 g7h8 e8d7 h8g7 e6f7 e5c3
2b5/1P6/2P5/8/p4Kp1/P5R1/5k2/8 b - -,g8f7 e3a7 f7e8 a7g7 f8h8 g7h8 e8d7 h8g7 e6f7 e5c3
r2qrnk1/1pp2pb1/p2p1np1/PP3b1p/2PPp3/2N1P3/1BQNBPPP/R4RK1 b - -,f8h7 f1b1 h7g5 c2d1 h5h4 h2h3 d8d7 e2f1 a6b5 c4b5
3k4/3nbpp1/B3p2p/8/2KPP3/2N2P2/6PP/8 b - -,e6e5 c3e2 e5d4 e2d4 e7a3 a6b5 d7e5 c4d5 e5g6 g2g3
8/8/2P5/8/7p/p2B4/K5P1/3k4 b - -,e6e5 c3e2 e5d4 e2d4 e7a3 a6b5 d7e5 c4d5 e5g6 g2g3
2r2b1r/1bpN1k1p/1p1pN1p1/p6Q/P3P3/8/1PP2PPP/R4RK1 b - -,g6h5 d7f8 b7a6 f1e1 a6c4 f8h7 c4e6 h7g5 f7f6 h2h4
2kr3r/Bpp3p1/3b2qp/5p2/8/P6P/1PP1QPP1/R4RK1 b - -,h8e8 e2f3 g6f6 a7e3 g7g5 a1d1 f6e5 g2g3 f5f4 e3d4
3r1k2/1p6/p4p2/5N2/2P2P2/1P5P/P2pKP2/3R4 b - -,f8f7 f5e3 d8h8 d1d2 f7e7 h3h4 h8h7 c4c5 h7h5 f4f5
